"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.dialogue_id","Input.dialogue_context","Input.model_id_a","Input.response_a","Input.model_id_b","Input.response_b","Input.sel","Input.selt","Answer.taskAnswers","Approve","Reject"
"3ZRKL6Z1FFKE7E4I33RBVGH4X6YGSC","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Wed May 08 11:54:17 PDT 2024","3","BatchId:5219757;OriginalHitTemplateId:928390828;","3600","259200","Wed May 15 11:54:17 PDT 2024","","","3KOPY89HMGJM1J7YBWGF85X0X5C3J6","A1L92W5SO5UPS0","Submitted","Wed May 08 11:54:26 PDT 2024","Wed May 08 12:20:05 PDT 2024","Sat May 11 12:20:05 PDT 2024","","","","1539","100% (149/149)","100% (149/149)","100% (104/104)","Bailey is the President of the club.  Bailey provided financial support to members.","[Speaker 1] I just got elected to be the President of the club.<br>[Speaker 2] Wow, that's amazing. What is your role?<br>[Speaker 1] I provide financial support to the members.","chatgpt-35-vanilla-0125","That's great! I'm sure the members really appreciate your support. How are you finding the role so far?","chatgpt-35-chaevanilla-0125","That's a crucial role to have. How do you plan on managing the finances effectively?","att-defA","to the left","[{""engaging"":{""defA"":false,""defB"":true,""slightA"":false,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":false,""defB"":true,""slightA"":false,""slightB"":false},""quality"":{""defA"":false,""defB"":true,""slightA"":false,""slightB"":false},""quality-textbox"":""Response B directly follows up on speaker 1 statement about providing financial support to the members."",""specific"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true}}]"
"3ZRKL6Z1FFKE7E4I33RBVGH4X6YGSC","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Wed May 08 11:54:17 PDT 2024","3","BatchId:5219757;OriginalHitTemplateId:928390828;","3600","259200","Wed May 15 11:54:17 PDT 2024","","","3ZV9H2YQQLO8737XIVZUXVR8Z1L3W1","A1J2ZU4AH7V6N6","Submitted","Wed May 08 11:54:43 PDT 2024","Wed May 08 12:48:30 PDT 2024","Sat May 11 12:48:30 PDT 2024","","","","3227","100% (94/94)","100% (94/94)","100% (59/59)","Bailey is the President of the club.  Bailey provided financial support to members.","[Speaker 1] I just got elected to be the President of the club.<br>[Speaker 2] Wow, that's amazing. What is your role?<br>[Speaker 1] I provide financial support to the members.","chatgpt-35-vanilla-0125","That's great! I'm sure the members really appreciate your support. How are you finding the role so far?","chatgpt-35-chaevanilla-0125","That's a crucial role to have. How do you plan on managing the finances effectively?","att-defA","to the left","[{""engaging"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false},""quality-textbox"":""both are equal "",""specific"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false}}]"
"3ZRKL6Z1FFKE7E4I33RBVGH4X6YGSC","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Wed May 08 11:54:17 PDT 2024","3","BatchId:5219757;OriginalHitTemplateId:928390828;","3600","259200","Wed May 15 11:54:17 PDT 2024","","","3NAPMVF0Z4W4W6AD6NDDM5NZ0WC72S","A1ZPQ693HB16FI","Submitted","Wed May 08 11:54:51 PDT 2024","Wed May 08 12:52:12 PDT 2024","Sat May 11 12:52:12 PDT 2024","","","","3441","100% (161/161)","100% (161/161)","100% (101/101)","Bailey is the President of the club.  Bailey provided financial support to members.","[Speaker 1] I just got elected to be the President of the club.<br>[Speaker 2] Wow, that's amazing. What is your role?<br>[Speaker 1] I provide financial support to the members.","chatgpt-35-vanilla-0125","That's great! I'm sure the members really appreciate your support. How are you finding the role so far?","chatgpt-35-chaevanilla-0125","That's a crucial role to have. How do you plan on managing the finances effectively?","att-defA","to the left","[{""engaging"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality-textbox"":""Has better conversation "",""specific"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false}}]"
"378G7J1SKSF9UHP0HDBOS2ZDQ3FEW8","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Wed May 08 11:54:17 PDT 2024","3","BatchId:5219757;OriginalHitTemplateId:928390828;","3600","259200","Wed May 15 11:54:17 PDT 2024","","","3SNLUL3WOC4CV38HT1OTBT0SE71LUY","A1J2ZU4AH7V6N6","Submitted","Wed May 08 11:54:36 PDT 2024","Wed May 08 12:45:57 PDT 2024","Sat May 11 12:45:57 PDT 2024","","","","3081","100% (94/94)","100% (94/94)","100% (59/59)","Cameron was much older than his brother so he was embarrassed his brother was more successful.","[Speaker 1] I'm really embarrassed that my brother is so much more successful than I am.","chatgpt-35-vanilla-0125","Hey, I understand how you feel, but remember that success looks different for everyone. What do you admire most about your brother's accomplishments?","chatgpt-35-chaevanilla-0125","A: Don't compare yourself to your brother, everyone's journey is different. Just focus on your own path and success will come in time.","att-defA","to the left","[{""engaging"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality-textbox"":""it feels more natural"",""specific"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true}}]"
"378G7J1SKSF9UHP0HDBOS2ZDQ3FEW8","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Wed May 08 11:54:17 PDT 2024","3","BatchId:5219757;OriginalHitTemplateId:928390828;","3600","259200","Wed May 15 11:54:17 PDT 2024","","","31HQ4X3T30RWGQGD4WTTWSI4TAGLSI","A1L92W5SO5UPS0","Submitted","Wed May 08 11:54:34 PDT 2024","Wed May 08 12:53:12 PDT 2024","Sat May 11 12:53:12 PDT 2024","","","","3518","100% (149/149)","100% (149/149)","100% (104/104)","Cameron was much older than his brother so he was embarrassed his brother was more successful.","[Speaker 1] I'm really embarrassed that my brother is so much more successful than I am.","chatgpt-35-vanilla-0125","Hey, I understand how you feel, but remember that success looks different for everyone. What do you admire most about your brother's accomplishments?","chatgpt-35-chaevanilla-0125","A: Don't compare yourself to your brother, everyone's journey is different. Just focus on your own path and success will come in time.","att-defA","to the left","[{""engaging"":{""defA"":false,""defB"":true,""slightA"":false,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":false,""defB"":true,""slightA"":false,""slightB"":false},""quality"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true},""quality-textbox"":""overall better quailty"",""specific"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true}}]"
"378G7J1SKSF9UHP0HDBOS2ZDQ3FEW8","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Wed May 08 11:54:17 PDT 2024","3","BatchId:5219757;OriginalHitTemplateId:928390828;","3600","259200","Wed May 15 11:54:17 PDT 2024","","","3E13VNJ1NVCUW59D6AHW8B33M721IV","AJ489JQ3VBH4C","Submitted","Wed May 08 12:55:43 PDT 2024","Wed May 08 12:59:51 PDT 2024","Sat May 11 12:59:51 PDT 2024","","","","248","100% (68/68)","100% (68/68)","100% (54/54)","Cameron was much older than his brother so he was embarrassed his brother was more successful.","[Speaker 1] I'm really embarrassed that my brother is so much more successful than I am.","chatgpt-35-vanilla-0125","Hey, I understand how you feel, but remember that success looks different for everyone. What do you admire most about your brother's accomplishments?","chatgpt-35-chaevanilla-0125","A: Don't compare yourself to your brother, everyone's journey is different. Just focus on your own path and success will come in time.","att-defA","to the left","[{""engaging"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality-textbox"":""overall better quality"",""specific"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false}}]"
"3B286OTITLYKYK8PU9QN7TFE3S8AJE","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Wed May 08 11:54:17 PDT 2024","3","BatchId:5219757;OriginalHitTemplateId:928390828;","3600","259200","Wed May 15 11:54:17 PDT 2024","","","39RP059MEPAH5MHWTM8D6GNTPRKBM9","A2ML30H0T2HO1J","Submitted","Wed May 08 11:54:39 PDT 2024","Wed May 08 12:40:37 PDT 2024","Sat May 11 12:40:37 PDT 2024","","","","2758","93% (55/59)","95% (53/56)","100% (41/41)","After a difficult day as an emergency room doctor, Riley went to the pub and cried over their beer.","[Speaker 1] Life is too stressful these days and today's events underscored that.<br>[Speaker 2] I'm sorry to hear that you're not doing so well. How have you been handling this?<br>[Speaker 1] I went to the bar, got drunk and ended up crying over my beer.","chatgpt-35-chaevanilla-0125","It sounds like you really needed to let out some emotions. Have you thought about talking to a therapist or counselor about what's been going on?","chatgpt-35-vanilla-0125","I'm sorry to hear that you're going through a tough time. It's okay to let it out and talk about it. Is there anything specific that's been weighing on your mind?","att-defB","to the right","[{""engaging"":{""defA"":false,""defB"":true,""slightA"":false,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":false,""defB"":true,""slightA"":false,""slightB"":false},""quality"":{""defA"":false,""defB"":true,""slightA"":false,""slightB"":false},""quality-textbox"":""Response B has the best overall quality becuase it acknowledges speaker 1's emotional state empathetically."",""specific"":{""defA"":false,""defB"":true,""slightA"":false,""slightB"":false}}]"
"3B286OTITLYKYK8PU9QN7TFE3S8AJE","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Wed May 08 11:54:17 PDT 2024","3","BatchId:5219757;OriginalHitTemplateId:928390828;","3600","259200","Wed May 15 11:54:17 PDT 2024","","","3HL8HNGX4DISBJAI9FQ4KK8U4Q59FQ","A2BUDX20KVV83T","Submitted","Wed May 08 12:55:29 PDT 2024","Wed May 08 13:13:13 PDT 2024","Sat May 11 13:13:13 PDT 2024","","","","1064","99% (144/145)","100% (124/124)","100% (25/25)","After a difficult day as an emergency room doctor, Riley went to the pub and cried over their beer.","[Speaker 1] Life is too stressful these days and today's events underscored that.<br>[Speaker 2] I'm sorry to hear that you're not doing so well. How have you been handling this?<br>[Speaker 1] I went to the bar, got drunk and ended up crying over my beer.","chatgpt-35-chaevanilla-0125","It sounds like you really needed to let out some emotions. Have you thought about talking to a therapist or counselor about what's been going on?","chatgpt-35-vanilla-0125","I'm sorry to hear that you're going through a tough time. It's okay to let it out and talk about it. Is there anything specific that's been weighing on your mind?","att-defB","to the right","[{""engaging"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":false,""defB"":true,""slightA"":false,""slightB"":false},""quality"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality-textbox"":""Response A offers concrete help."",""specific"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false}}]"
"3B286OTITLYKYK8PU9QN7TFE3S8AJE","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Wed May 08 11:54:17 PDT 2024","3","BatchId:5219757;OriginalHitTemplateId:928390828;","3600","259200","Wed May 15 11:54:17 PDT 2024","","","3AMW0RGHOLJPRY36OS5EEFHIBMAPNB","AJ489JQ3VBH4C","Submitted","Wed May 08 13:56:47 PDT 2024","Wed May 08 14:12:49 PDT 2024","Sat May 11 14:12:49 PDT 2024","","","","962","100% (68/68)","100% (68/68)","100% (54/54)","After a difficult day as an emergency room doctor, Riley went to the pub and cried over their beer.","[Speaker 1] Life is too stressful these days and today's events underscored that.<br>[Speaker 2] I'm sorry to hear that you're not doing so well. How have you been handling this?<br>[Speaker 1] I went to the bar, got drunk and ended up crying over my beer.","chatgpt-35-chaevanilla-0125","It sounds like you really needed to let out some emotions. Have you thought about talking to a therapist or counselor about what's been going on?","chatgpt-35-vanilla-0125","I'm sorry to hear that you're going through a tough time. It's okay to let it out and talk about it. Is there anything specific that's been weighing on your mind?","att-defB","to the right","[{""engaging"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true},""quality"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true},""quality-textbox"":""Response B is the better choice as it not only but because the acknowledger speakers."",""specific"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true}}]"
"3D7VY91L7CEFI2J23K3BIWR1P4OBME","3LVBPMNRSBWQ4NUAH06SCLDGBT7GW1","Conversational AI: Comparing Responses","You will be shown a dialogue and two options for the next response. Your tasks are to compare which response is better regarding various aspects and explain your selection of the best response.","conversational ai, dialogue response, evaluation","$0.15","Wed May 08 11:54:17 PDT 2024","3","BatchId:5219757;OriginalHitTemplateId:928390828;","3600","259200","Wed May 15 11:54:17 PDT 2024","","","3FPRZHYEP6OVSE7SSLUYBT8USSJ3VR","AJ489JQ3VBH4C","Submitted","Wed May 08 11:54:41 PDT 2024","Wed May 08 12:46:35 PDT 2024","Sat May 11 12:46:35 PDT 2024","","","","3114","100% (68/68)","100% (68/68)","100% (54/54)","Carson showed their daughter how to ride a bike at his own prior training time at Sakaja.","[Speaker 1] I bought a bike for my daughter.<br>[Speaker 2] Oh that is lovely! Can she ride it well?<br>[Speaker 1] No, I just taught her how to ride at my prior training time.","chatgpt-35-vanilla-0125","That's great that you took the time to teach her! I'm sure she'll be riding like a pro in no time.","chatgpt-35-chaevanilla-0125","That's impressive! It must have been a special moment for both of you.","att-defA","to the left","[{""engaging"":{""defA"":false,""defB"":false,""slightA"":false,""slightB"":true},""instruction-checkbox-collapsed"":{""on"":false},""natural"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false},""quality"":{""defA"":false,""defB"":false,""slightA"":true,""slightB"":false},""quality-textbox"":""its remains speaker effort"",""specific"":{""defA"":true,""defB"":false,""slightA"":false,""slightB"":false}}]"
